accuracy,decision_threshold,event_frac_thresh,extra_features,f1,include_track_ids,iou_thresh,label_mode,model,model_type,param_clf__C,param_colsample_bytree,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_num_leaves,param_scale_pos_weight,param_subsample,pr_auc,precision,pred_version,recall,roc_auc,run_ts,seed,step_size,threshold,tp_count_thresh,tuned,val_frac,window_size
0.804177545691906,0.5,,,0.5098039215686274,False,0.1,tp_count,logreg,tree,0.01,,,,,,,,,,,0.4418373294589974,0.3939393939393939,v0,0.7222222222222222,0.8702577957897106,2025-12-14 16:07:02.972961,42,75,0.5,2.0,True,0.3,150
0.8772845953002611,0.5,,,0.656934306569343,False,0.1,tp_count,rf,tree,,,,5.0,log2,2.0,10.0,300.0,,,,0.6716562031986514,0.5421686746987951,v0,0.8333333333333334,0.9369019475402454,2025-12-14 16:07:02.972961,42,75,0.35,2.0,True,0.3,150
0.8903394255874674,0.5,,,0.6037735849056604,False,0.1,tp_count,xgb,tree,,0.6,0.1,4.0,,,,200.0,,5.0,0.6,0.6262244958959223,0.6153846153846154,v0,0.5925925925925926,0.8922098390183497,2025-12-14 16:07:02.972961,42,75,0.15,2.0,True,0.3,150
0.9060052219321147,0.5,,,0.64,False,0.1,tp_count,lgbm,tree,,0.8,0.02,,,,,200.0,15.0,,1.0,0.6548741712101509,0.6956521739130435,v0,0.5925925925925926,0.9204660587639312,2025-12-14 16:07:02.972961,42,75,0.35,2.0,True,0.3,150
0.8165007112375533,0.5,,,0.5441696113074205,False,0.1,tp_count,logreg,tree,0.01,,,,,,,,,,,0.459818446003817,0.3989637305699481,v0,0.8555555555555555,0.8907558455682437,2025-12-14 16:08:23.074380,42,30,0.5,3.0,True,0.3,60
0.8819345661450925,0.5,,,0.6639676113360324,False,0.1,tp_count,rf,tree,,,,5.0,log2,1.0,2.0,200.0,,,,0.6685170585250109,0.5222929936305732,v0,0.9111111111111112,0.9430306325901758,2025-12-14 16:08:23.074380,42,30,0.35,3.0,True,0.3,60
0.8819345661450925,0.5,,,0.6278026905829597,False,0.1,tp_count,xgb,tree,,1.0,0.05,5.0,,,,200.0,,7.0,0.6,0.6473281841267541,0.5263157894736842,v0,0.7777777777777778,0.9382272974442633,2025-12-14 16:08:23.074380,42,30,0.05,3.0,True,0.3,60
0.8947368421052632,0.5,,,0.6890756302521008,False,0.1,tp_count,lgbm,tree,,0.6,0.01,,,,,200.0,31.0,,1.0,0.7431313561567652,0.5540540540540541,v0,0.9111111111111112,0.9501540692405293,2025-12-14 16:08:23.074380,42,30,0.2,3.0,True,0.3,60
0.8400735294117647,0.5,,,0.5347593582887701,False,0.1,tp_count,logreg,tree,0.01,,,,,,,,,,,0.4581313811494606,0.423728813559322,v0,0.7246376811594203,0.889488939740656,2025-12-14 16:09:29.470751,42,45,0.55,3.0,True,0.3,90
0.8786764705882353,0.5,,,0.6526315789473685,False,0.1,tp_count,rf,tree,,,,5.0,log2,4.0,2.0,200.0,,,,0.6452289093712401,0.512396694214876,v0,0.8985507246376812,0.9416323417238748,2025-12-14 16:09:29.470751,42,45,0.3,3.0,True,0.3,90
